crumbs	demo site navbar	demo site dropdown	crumbs_id	availability	price	url	pid	title	title_de	description	description_de	brand	thumb_image	sale_price	manufacturer	catalog_number	master_upc	application	application-de	color	color-de	height	length	material	material-de	size	size-de	voltage_rating	weight	width	type	type-de
Tools & Instruments|Fish Tapes & Conduit Tools|Fish Tapes	Tools	Wire Pulling & Conduit Tools	PNB250000000000|PNB250700000000|PNB250706000000	in stock	12.79	https://pacificsupply.bloomreach.com/products/4311054	4311054	Ideal 31-552 Fish Tape Ideal 60.000	Ideal 31-552 Einziehbands Ideal 60,000	Ideal 31-552 Replacement Volt-Guard&#8482; Fish Tape (Fiberglass), 60', Eyelet End	Ideal 31-552 Ersatz-Volt-Guard & # 8482; Einziehbands (Fiberglas), 60' , Eyelet End	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4311054.jpg	8.06	Ideal Industries	31-552	78325047521	For Wire Pulling	Für Drahtziehen				60 ft	Fiberglass	Fiberglass				0.088	0.1875 in	Round, Ball, Eyelet	Runde, Ball, Eyelet
Tools & Instruments|Fish Tapes & Conduit Tools|Fish Tapes	Tools	Wire Pulling & Conduit Tools	PNB250000000000|PNB250700000000|PNB250706000000	in stock	13.8	https://pacificsupply.bloomreach.com/products/4036779	4036779	Ideal 31-141 Gold Fish Tape w/ STD	Ideal 31-141 Goldfisch-Band-w / STD	Ideal 31-141 Replacement Gold-Fish&#174; Fish Tape (Brass Plated Steel Coil), 50' x 3/16, Eyelet End	Ideal 31-141 Ersatz Gold Fish & # 174; Einziehband (messingplattierter Stahlspule), 50' x 3/16, Ösenende	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4036779.jpg	8.69	Ideal Industries	31-141	78325031141						50 ft	Brass-Plated Coiled Steel	Messingplattierte Coiled Stahl				3.928			
Tools & Instruments|Fish Tapes & Conduit Tools|Fish Tapes	Tools	Wire Pulling & Conduit Tools	PNB250000000000|PNB250700000000|PNB250706000000	in stock	11.38	https://pacificsupply.bloomreach.com/products/3308088	3308088	Greenlee 438-2X Flat-Steel Fish Tape	Greenlee 438-2X Flachstahl Einziehbands	Greenlee 438-2X Flat-Steel Fish Tape - 25' x 1/4	Greenlee 438-2X Flachstahl Einziehbands - 25' x 1/4	Greenlee	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_3308088.jpg	7.17	Greenlee	438-2X	78331001696						25 ft	Steel	Stahl				4.35		Flat	Eben
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	7.21	https://pacificsupply.bloomreach.com/products/4429144	4429144	Pass & Seymour TM870-W Decorator Switch, 1Pole	Pass & Seymour TM870-W Decorator Switch, 1-polig	Pass & Seymour TM870-W Decorator Switch, 1Pole, 15A 120/277V Grounding - White	Pass & Seymour TM870-W Decorator Schalter, 1-polig, 15 A 120 / 277V Erdung - Weiß	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4429144.jpg	4.54	Legrand-Pass & Seymour	TM870-W	78500724540	Residential/Commercial	Wohnen / Gewerbe	White	Weiß			Thermoplastic	Thermoplastisches	4.2 in	4.2 in	120/277 V	0.14		Decorator Switch	Decorator Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	7.25	https://pacificsupply.bloomreach.com/products/4431983	4431983	Pass & Seymour TM870-Gray Decorator Switch	Pass & Seymour TM870-Gray Decorator Schalter	Pass & Seymour TM870-GRY Decorator Switch, Single Pole 15Amp 120/277V Grounding, Gray	Pass & Seymour TM870-GRY Decorator Switch, Single Pole 15Amp 120 / 277V Erdung, Grau	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4431983.jpg	4.57	Legrand-Pass & Seymour	TM870-GRY	78500724537	residential/Commercial	Wohn- / Gewerbe	Gray	Grau			Thermoplastic	Thermoplastisches	6.25	6,25	120/277 V	0.14		Switch	Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	13.34	https://pacificsupply.bloomreach.com/products/4429146	4429146	Pass & Seymour TM873-W Decorator Switch, 3 Way	Pass & Seymour TM873-W Decorator Switch, 3 Way	Pass & Seymour TM873-W Decorator Switch,3Way 15Amp 120/277V Grounding, White	Pass & Seymour TM873-W Decorator Switch, 3-Weg 15Amp 120 / 277V Erdung, Weiss	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4429146.jpg	8.4	Legrand-Pass & Seymour	TM873-W	78500724546	Residential/Commercial	Wohnen / Gewerbe	White	Weiß			Thermoplastic	Thermoplastisches	4.2 in	4.2 in	120/277 V	0.14		Decorator Switch	Decorator Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	13.16	https://pacificsupply.bloomreach.com/products/4449408	4449408	Pass & Seymour TM870-I Decorator Switch, 1 Pole	Pass & Seymour TM870-I Decorator Switch, 1 Pole	Pass & Seymour TM870-I Decorator Switch,1Pole 15Amp, 120/277V Grounding, Ivory	Pass & Seymour TM870-I Decorator Switch, 1POLE 15Amp, 120 / 277V Erdung, Elfenbein	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4449408.jpg	8.29	Legrand-Pass & Seymour	TM870-I	78500724538	Residential/Commercial	Wohnen / Gewerbe	Ivory	Elfenbein			Thermoplastic	Thermoplastisches	4.2 in	4.2 in	120/277 V	0.14		Decorator Switch	Decorator Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	11.26	https://pacificsupply.bloomreach.com/products/4449406	4449406	Pass & Seymour TM870 Decorator Switch, 1 Pole	Pass & Seymour TM870 Decorator Switch, 1 Pole	Pass & Seymour TM870 Decorator Switch,1Pole 15Amp 120/27V Grounding, Brown	Pass & Seymour TM870 Decorator Switch, 1POLE 15Amp 120 / 27V Erdung, Brown	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4449406.jpg	7.09	Legrand-Pass & Seymour	TM870	78500724535	Residential/Commercial	Wohnen / Gewerbe	Brown	Braun			Thermoplastic	Thermoplastisches	3.9 in	3.9 in	120/277 V	0.14		Decorator Switch	Decorator Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	10.6	https://pacificsupply.bloomreach.com/products/4070353	4070353	Pass & Seymour TM873-LA Decorator Switch, 3 Way	Pass & Seymour TM873-LA Decorator Switch, 3 Way	Pass & Seymour TM873-LA Decorator Switch,3Way 15Amp 120/277V Grounding, Light Almond	Pass & Seymour TM873-LA Decorator Switch, 3-Weg 15Amp 120 / 277V Erdung, Light Almond	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4070353.jpg	6.68	Legrand-Pass & Seymour	TM873-LA	78500724545	Residential/Commercial	Wohnen / Gewerbe	Light Almond	Light Almond			Thermoplastic	Thermoplastisches	4.2 in	4.2 in	120/277 V	0.14		Decorator Switch	Decorator Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	6.88	https://pacificsupply.bloomreach.com/products/3945925	3945925	Pass & Seymour TM870-LA Decorator Switch	Pass & Seymour TM870-LA Decorator Schalter	Pass & Seymour TM870-LA Decorator Switch, 1Pole, 15A 120/277V Grounding, Light Almond	Pass & Seymour TM870-LA Decorator Schalter, 1-polig, 15 A 120 / 277V Erdung, Light Almond	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_3945925.jpg	4.33	Legrand-Pass & Seymour	TM870-LA	78500724539	Residential/Commercial	Wohnen / Gewerbe	Light Almond	Light Almond			Thermoplastic	Thermoplastisches	4.2 in	4.2 in	120/277 V	0.14		Decorator Switch	Decorator Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	12.93	https://pacificsupply.bloomreach.com/products/4449411	4449411	Pass & Seymour TM873-I Decorator Switch, 3 Way	Pass & Seymour TM873-I Decorator Switch, 3 Way	Pass & Seymour TM873-I Decorator Switch,3Way 15Amp 120/277V Grounding, Ivory	Pass & Seymour TM873-I Decorator Switch, 3-Weg 15Amp 120 / 277V Erdung, Elfenbein	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4449411.jpg	8.15	Legrand-Pass & Seymour	TM873-I	78500724544	Residential/Commercial	Wohnen / Gewerbe	Ivory	Elfenbein			Thermoplastic	Thermoplastisches	4.2 in	4.2 in	120/277 V	0.14		Decorator Switch	Decorator Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	14.59	https://pacificsupply.bloomreach.com/products/4449409	4449409	Pass & Seymour TM873-BK Decorator Switch, 3 Way	Pass & Seymour TM873-BK Decorator Switch, 3 Way	Pass & Seymour TM873-BK Decorator Switch,3Way 15Amp 120/277V Grounding, Black	Pass & Seymour TM873-BK Decorator Switch, 3-Weg 15Amp 120 / 277V Erdung, Schwarz	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4449409.jpg	9.19	Legrand-Pass & Seymour	TM873-BK	78500724542	residential/Commercial	Wohn- / Gewerbe	Black	Schwarz			Thermoplastic	Thermoplastisches	6.25	6,25	120/277 V	0.15		Switch	Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	6.35	https://pacificsupply.bloomreach.com/products/4449410	4449410	Pass & Seymour TM873-Gray Decorator Switch, 3 Way	Pass & Seymour TM873-Gray Decorator Switch, 3 Way	Pass & Seymour TM873-GRY Decorator Switch,3Way 15Amp 120/277V Grounding, Gray	Pass & Seymour TM873-GRY Decorator Switch, 3Way 15Amp 120 / 277V Erdung, Grau	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4449410.jpg	4	Legrand-Pass & Seymour	TM873-GRY	78500724543	Residential/Commercial	Wohnen / Gewerbe	Gray	Grau			Thermoplastic	Thermoplastisches	5	5	120/277 V	0.15		Combination Switch	Kombischalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	14.15	https://pacificsupply.bloomreach.com/products/4520711	4520711	Pass & Seymour TM874-BK Decor Switch 4W 15A	Pass & Seymour TM874-BK-Dekor-Schalter 4W 15A	Pass & Seymour TM874-BK 15 Amp 120/277 VAC 4-Way Black Thermoplastic Screw Mounting Grounding Rocker Decorator Switch	Pass & Seymour TM874-BK 15 Amp 120/277 VAC 4-Wege-Thermoplast schwarz Schraubmontage Erdung Rocker Decorator Schalter	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4520711.jpg	8.92	Legrand-Pass & Seymour	TM874-BK	78500784503	residential/Commercial	Wohn- / Gewerbe	Black	Schwarz			Thermoplastic	Thermoplastisches	6.25	6,25	120/277 V	0.269		Switch	Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	14.83	https://pacificsupply.bloomreach.com/products/4520664	4520664	Pass & Seymour 2604-W Spec Grade Decora Switch	Pass & Seymour 2604-W Spec Grade Decora-Schalter	Pass & Seymour 2604-W Four-way, Back and Side Wire, Decorator Switch, 15 amps, 120/277V - White	Pass & Seymour 2604-W Vierwege, Zurück- und Seite, Draht, Dekorations-Schalter, 15 A, 120 / 277V - Weiß	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4520664.jpg	9.34	Legrand-Pass & Seymour	2604-W	78500753925	Industrial	industriell	White	Weiß			Thermoplastic	Thermoplastisches	4.25	4,25	120/277 V	0.22		Switch	Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	10.24	https://pacificsupply.bloomreach.com/products/4499518	4499518	Pass & Seymour TM873-WSL Decor Switch 3W 15A	Pass & Seymour TM873-WSL-Dekor-Schalter 3W 15A	Pass & Seymour TM873-WSL 15 Amp 120 VAC 3-Way White Thermoplastic Screw Mounting Illuminated Rocker Decorator Switch	Pass & Seymour TM873-WSL 15 Amp 120 V AC 3-Way Weiß Thermoplastisches Schraubmontage Beleuchtet Wipp- Decorator Schalter	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4499518.jpg	6.45	Legrand-Pass & Seymour	TM873-WSL	78500724556	Residential/Commercial	Wohnen / Gewerbe	White	Weiß			Thermoplastic	Thermoplastisches	5	5	120 V	0.15		Combination Switch	Kombischalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	7.49	https://pacificsupply.bloomreach.com/products/4854267	4854267	Pass & Seymour TM874Gray Decor Switch 3W 15A	Pass & Seymour TM874Gray Dekor Schalter 3W 15A	DECOR SWITCH 3W 15A 120/277V W/GRD GY	DECOR SWITCH 3W 15A 120 / 277V W / GRD GY	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4854267.jpg	4.72	Legrand-Pass & Seymour	TM874GRY	78500706050	Residential	Wohn	Gray	Grau			Thermoplastic	Thermoplastisches	1.27 Depth x 1.43 Width x 4.19 Height	1.27 Tiefe x 1,43 Breite x 4,19 Höhe	120 V	0.27		Decorator Switch	Decorator Schalter
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	10.08	https://pacificsupply.bloomreach.com/products/4828807	4828807	Pass & Seymour RCD113W Radiant 3 Switch	Pass & Seymour RCD113W Radiant 3 Switch	Pass & Seymour RCD113W Radiant Combination (2) Single Pole and (1) 3-Way Switches, 15A 120V - White	Pass & Seymour RCD113W Radiant Kombination (2) Single Pole und (1) 3-Wege-Schalter, 15A 120V - Weiß	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4828807.jpg	6.35	Legrand-Pass & Seymour	RCD113W	78500705477	Residential	Wohn	White	Weiß			Plastic	Plastik	Depth 1.43 x Width 1.29 x Height 3.81	Tiefe 1,43 x Breite x Höhe 1,29 3,81	120 V	0.2		Two Single Pole Switches & Single Pole/3-Way	Zwei einpolige Schalter & Single Pole / 3-Way
Wiring Devices & Wallplates|Switches|Wall Switches|Decorator Switches	Wiring Devices		PNB240000000000|PNB240700000000|PNB240703000000|PNB240703010000	in stock	9.04	https://pacificsupply.bloomreach.com/products/4846943	4846943	Pass & Seymour 670-WG Combo 2 Switches 1P 20A	Pass & Seymour 670-WG Combo 2 Schalter 1P 20A	Pass & Seymour 670-WG Single Pole, Double Combination Switch, 20 amps, 120/277V - White	Pass & Seymour 670-WG Single Pole, Doppelkombischalter, 20 A, 120 / 277V - Weiß	Legrand-Pass & Seymour	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4846943.jpg	5.7	Legrand-Pass & Seymour	670-WG	78500700604	Residential/Commercial	Wohnen / Gewerbe							1.32 L x 0.94 W x 4.06 H In	1.32 L x 0,94 cm x 4,06 H In	433.213m VAC	0.203		Combination Two Single Pole Switches	Kombination Zwei einpolige Schalter
Wire Termination & Marking Supplies|Small Crimp & Wire Connectors|Wire Connectors|Twist-On	Connectors & Marking		PNB270000000000|PNB270600000000|PNB270611000000|PNB270611030000	in stock	7.7	https://pacificsupply.bloomreach.com/products/20255	20255	Ideal 30-273 Orange Wire-Nut (73B)	Ideal 30-273 orange Wire-Nut (73B)	Ideal 30-273 Orange Wire-Nut&#174; (73B), #22 to #14 AWG / 600v (500/Bag)	Ideal 30-273 orange Wire-Nut & # 174; (73b), # 22 bis # 14 AWG / 600 V (500 / Beutel)	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_20255.jpg	4.85	Ideal Industries	30-273	78325030273	Insulating or Joining 2 or more conductors	Isolier- oder Joining 2 oder mehr Leiter	Orange	Orange		55/64 in	Flame-Retardant Polypropylene	Flammhemmende Polypropylen			600V (1000V signs/fixtures)	1.35		Twist-On	Twist-On
Wire Termination & Marking Supplies|Small Crimp & Wire Connectors|Wire Connectors|Twist-On	Connectors & Marking		PNB270000000000|PNB270600000000|PNB270611000000|PNB270611030000	in stock	9.95	https://pacificsupply.bloomreach.com/products/20238	20238	Ideal 30-073 Orange Wire-Nut (73B)	Ideal 30-073 orange Wire-Nut (73B)	Ideal 30-073 Orange Wire-Nut&#174; (73B), #22 to #14 AWG / 600v (100/Box)	Ideal 30-073 orange Wire-Nut & # 174; (73b), # 22 bis # 14 AWG / 600 V (100 / Box)	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_20238.jpg	6.27	Ideal Industries	30-073	78325030073	Insulating or Joining 2 or more conductors	Isolier- oder Joining 2 oder mehr Leiter	Orange	Orange		0.86 in	Flame-Retardant Polypropylene	Flammhemmende Polypropylen			600V	0.32		Twist-On	Twist-On
Wire Termination & Marking Supplies|Small Crimp & Wire Connectors|Wire Connectors|Twist-On	Connectors & Marking		PNB270000000000|PNB270600000000|PNB270611000000|PNB270611030000	in stock	12.12	https://pacificsupply.bloomreach.com/products/450359	450359	Ideal 30-272 Blue Wire-Nut (72B)	Ideal 30-272 Blau Wire-Nut (72B)	Ideal 30-272 Blue Wire-Nut&#174; (72B), #22 to #14 AWG / 300v (1000/Carton)	Ideal 30-272 Blau Wire-Nut & # 174; (72b), # 22 bis # 14 AWG / 300V (1000 / Karton)	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_450359.jpg	7.64	Ideal Industries	30-272	78325030272	Insulating or Joining 2 or more conductors	Isolier- oder Joining 2 oder mehr Leiter	Blue	Blau			Flame-Retardant Polypropylene	Flammhemmende Polypropylen			300 V	17		Twist-On	Twist-On
Wire Termination & Marking Supplies|Small Crimp & Wire Connectors|Wire Connectors|Twist-On	Connectors & Marking		PNB270000000000|PNB270600000000|PNB270611000000|PNB270611030000	in stock	14.85	https://pacificsupply.bloomreach.com/products/4537773	4537773	Ideal 30-074J Yellow Wire-Nut	Ideal 30-074J Yellow Wire-Nut	Ideal 30-074J Yellow Wire-Nut&#174; (74B), #18 to #12 AWG / 600v (175/Jar, 1050/Case)	Ideal 30-074J Yellow Wire-Nut & # 174; (74B), # 18 bis # 12 AWG / 600V (175 / Jar, 1050 / Gehäuse)	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_4537773.jpg	9.36	Ideal Industries	30-074J	78325021677	Insulating or Joining 2 or more conductors	Isolier- oder Joining 2 oder mehr Leiter	Yellow	Gelb		0.95 in	Flame-Retardant Polypropylene	Flammhemmende Polypropylen			600V (1000V signs/fixtures)	0.98		Twist-On	Twist-On
Wire Termination & Marking Supplies|Small Crimp & Wire Connectors|Wire Connectors|Twist-On	Connectors & Marking		PNB270000000000|PNB270600000000|PNB270611000000|PNB270611030000	in stock	14.75	https://pacificsupply.bloomreach.com/products/20236	20236	Ideal 30-071 Gray Wire-Nut (71B)	Ideal 30-071 Grau Wire-Nut (71B)	Ideal 30-071 Gray Wire-Nut&#174; (71B), #22 to #16 AWG / 300v (100/Box)	Ideal 30-071 Grau Wire-Nut & # 174; (71B), # 22 bis # 16 AWG / 300V (100 / Box)	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_20236.jpg	9.29	Ideal Industries	30-071	78325030071	Insulating or Joining 2 or more conductors	Isolier- oder Joining 2 oder mehr Leiter	Blue	Blau			Flame-Retardant Polypropylene	Flammhemmende Polypropylen			300V	0.16		Twist-On	Twist-On
Wire Termination & Marking Supplies|Small Crimp & Wire Connectors|Wire Connectors|Twist-On	Connectors & Marking		PNB270000000000|PNB270600000000|PNB270611000000|PNB270611030000	in stock	13.57	https://pacificsupply.bloomreach.com/products/20250	20250	Ideal 30-076 Red Wire-Nut (76B)	Ideal 30-076 Red Wire-Nut (76B)	Ideal 30-076 Red Wire-Nut&#174; (76B), #18 to #10 AWG / 600v (100/Box)	Ideal 30-076 Red Wire-Nut & # 174; (76b), # 18 bis # 10 AWG / 600 V (100 / Box)	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_20250.jpg	8.55	Ideal Industries	30-076	78325030076	Insulating or Joining 2 or more conductors	Isolier- oder Joining 2 oder mehr Leiter	Red	rot		1.06 in	Flame-Retardant Polypropylene	Flammhemmende Polypropylen			600V (1000V signs/fixtures)	0.93		Twist-On	Twist-On
Wire Termination & Marking Supplies|Small Crimp & Wire Connectors|Wire Connectors|Twist-On	Connectors & Marking		PNB270000000000|PNB270600000000|PNB270611000000|PNB270611030000	in stock	12.87	https://pacificsupply.bloomreach.com/products/20237	20237	Ideal 30-072 Blue Wire-Nut (72B)	Ideal 30-072 Blau Wire-Nut (72B)	Ideal 30-072 Blue Wire-Nut&#174; (72B), #22 to #14 AWG / 300v (100/Box)	Ideal 30-072 Blau Wire-Nut & # 174; (72b), # 22 bis # 14 AWG / 300V (100 / Box)	IDEAL	https://pacific-demo-data.bloomreach.cloud/supply/images/thumbimage_pid_20237.jpg	8.11	Ideal Industries	30-072	78325030072	Insulating or Joining 2 or more conductors	Isolier- oder Joining 2 oder mehr Leiter	Blue	Blau		0.7 in	Flame-Retardant Polypropylene	Flammhemmende Polypropylen			300V	0.21		Twist-On	Twist-On
